id_a,id_b,x,y,dtheta,msg_id
0,1,1.5437250229294335,0.17024818133671224,-0.38388728847432085,188
0,3,2.9159604321062815,-1.413606777774356,0.0,189
1,3,2.1779767931743477,-0.7407244602114997,0.0,190
2,1,1.5228403827152255,-0.588675993381198,0.04012838957139927,191
0,1,1.5348304780918531,0.16929363663753602,-0.3893540554472641,192
0,3,2.9363872269591638,-1.421206705202513,0.0,193
1,3,2.1908821754045205,-0.7445509500196847,0.0,194
2,1,1.5574308938772619,-0.6011755465734518,0.03461939992344558,195
0,1,1.522025003667792,0.1690392884755962,-0.36083476826343985,196
0,3,2.9721682016832323,-1.4387462764172751,0.0,197
1,3,2.142695930558812,-0.7251795687766012,0.0,198
0,1,1.5509293850739818,0.17155213331620922,-0.39113406673166157,199
0,3,2.74815543162628,-1.2758289655913753,0.0,200
1,3,2.1138968202171435,-0.6788341246302002,0.0,201
2,1,1.50656146382442,-0.5860602187925951,-0.03356537161676422,202
2,3,3.0365806986337396,-0.9284788190668674,0.0,203
0,1,1.558389347904668,0.17047090846152088,-0.400508656955337,204
0,3,2.765181459495895,-1.1646862013772283,0.0,205
1,3,1.8310540719019581,-0.496236286359594,0.0,206
2,1,1.5316706749954214,-0.5929596192040494,0.006137861073901577,207
2,3,2.738825248578447,-0.7555101188469437,0.0,208
0,1,1.5218656376468211,0.16917739826404066,-0.37081980965952577,209
0,3,2.5285369470745427,-0.7993587119488463,0.0,210
1,3,1.4631728260131989,-0.28477711214415924,0.0,211
2,3,2.462571490168154,-0.5995770501925759,0.0,212
0,1,1.5824031658264013,0.17072872461605637,-0.4195010232649223,213
0,3,2.327225010697071,-0.5362484716340254,0.0,214
1,3,1.234163440301483,-0.13530883283776426,0.0,215
2,3,2.2468557691091506,-0.469990713959568,0.0,216
0,1,1.5875727745192012,0.17090257918627694,-0.42561936942926615,217
0,3,2.1147127355267226,-0.30433422245021363,0.0,218
1,3,1.0129808633568582,0.00865286263200442,0.0,219
2,1,1.557185376917597,-0.6010594787684269,0.03772196699871105,220
2,3,2.0195740169729426,-0.3123361979488764,0.0,221
0,1,1.5595327226587308,0.1709315085704617,-0.3911315443819607,222
0,3,2.000260504071663,-0.13595499236778139,0.0,223
1,3,0.8805301457767218,0.09713626995972097,0.0,224
2,1,1.5446597765024244,-0.5965922775191062,0.03580065559665642,225
2,3,1.9786922924783832,-0.29348617099452046,0.0,226
0,1,1.5540040618984963,0.17068129046903985,-0.38465395173047945,227
0,3,2.013291276853868,-0.1371551318931707,0.0,228
1,3,0.9044533004488128,0.0973128422873533,0.0,229
2,1,1.530605447904291,-0.5931118498189942,0.015933014806625234,230
2,3,2.0015574948027917,-0.3002916345319195,0.0,231
0,1,1.5195936201169649,0.16882123445204647,-0.3699117230464987,232
